fid,hechos_id,latitud,mes_largo,sievi_clas,hipotesis_,medio_cono,smuertos,depto_hech,lugaro,tvictimas,longitud,fecha_hech,municipio_,slesionado,cid
3654,24265190,3.4574809,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.53154759,2019-01-22,CALI (CT),1,3654
3655,24265228,4.44624076,Enero,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,TOLIMA,Via urbana,2,-75.2357932,2019-01-28,IBAGUÉ (CT),2,3655
3656,24265264,3.43743681,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.4819379,2019-02-04,CALI (CT),1,3656
3657,24265311,3.47120351,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,2,-76.53087313,2019-01-22,CALI (CT),2,3657
3658,24265448,3.41580168,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.54810881,2019-01-23,CALI (CT),1,3658
3659,24265458,10.44615802,Febrero,-,-,POR DENUNCIA,0,CESAR,Via urbana,1,-73.25425853,2019-02-23,VALLEDUPAR (CT),1,3659
3660,24265475,3.350981,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.53044837,2019-02-04,CALI (CT),1,3660
3661,24265531,4.62606644,Febrero,-,-,POR DENUNCIA,0,CUNDINAMARCA,Via urbana,1,-74.17701362,2019-02-23,BOGOTÁ D.C. (CT),1,3661
3662,24265539,4.07885001,Enero,VOLCAMIENTO,SUPERFICIE LISA,POLICIA DE TRANSITO RURAL,0,VALLE,Vias Rurales,2,-76.15230337,2019-01-14,TULUÁ,2,3662
3663,24265564,3.40313778,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.52891146,2019-01-23,CALI (CT),1,3663
3664,24265567,3.59675821,Enero,-,-,POR INFORMACION POLICIVA,0,VALLE,Vias Rurales,1,-76.64725213,2019-01-14,DAGUA,1,3664
3665,24265635,3.51790813,Enero,CHOQUE,DESOBEDECER SEÑALES DE TRÁNSITO.,POR INFORMACION POLICIVA,0,VALLE,Via urbana,1,-76.30036945,2019-01-14,PALMIRA,1,3665
3666,24265643,3.41594074,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.5584821,2019-01-25,CALI (CT),1,3666
3667,24265651,4.94946116,Febrero,CHOQUE,OTRA.,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Via Nacional,2,-74.01464007,2019-02-22,CAJICÁ,2,3667
3668,24265764,2.39047837,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Via urbana,1,-75.89237575,2019-01-27,LA PLATA,1,3668
3669,24265976,4.811404,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,2,-75.755769,2019-02-21,PEREIRA (CT),2,3669
3670,24266043,4.816799,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,RISARALDA,Via urbana,2,-75.704167,2019-02-20,PEREIRA (CT),2,3670
3671,24266062,5.5512923,Febrero,CHOQUE,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,BOYACÁ,Vias Rurales,1,-73.4553344,2019-02-16,CUCAITA,1,3671
3672,24266263,2.18619162,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,HUILA,Vias Rurales,1,-75.55168214,2019-02-22,GARZÓN,1,3672
3673,24266500,3.41685067,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via Nacional - Paso Urbano,1,-76.24017802,2019-02-19,PRADERA,1,3673
3674,24266559,4.119948,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Via urbana,2,-73.562969,2019-02-21,VILLAVICENCIO (CT),2,3674
3675,24266631,4.008904,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Vias Rurales,1,-73.175529,2019-02-20,VILLAVICENCIO (CT),1,3675
3676,24266876,4.13286365,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,META,Via urbana,2,-73.60497844,2019-02-20,VILLAVICENCIO (CT),1,3676
3677,24266919,4.005791,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,META,Vias Rurales,1,-73.176777,2019-02-20,VILLAVICENCIO (CT),1,3677
3678,24266967,4.93967012,Febrero,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,1,CUNDINAMARCA,Vias Rurales,2,-73.97483608,2019-02-23,SOPÓ,1,3678
3679,24267000,3.41704152,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.523454,2019-02-04,CALI (CT),1,3679
3680,24267019,3.40191468,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,2,-76.51625019,2019-02-02,CALI (CT),2,3680
3681,24267048,4.59094854,Febrero,CAIDA OCUPANTE,OTRA.,POLICIA DE TRANSITO URBANO,0,CUNDINAMARCA,Via urbana,1,-74.19381163,2019-02-23,SOACHA,1,3681
3682,24267062,3.43094923,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.52510015,2019-01-28,CALI (CT),1,3682
3683,24267090,6.86566121,Febrero,-,-,POR INFORMACION POLICIVA,1,SANTANDER,Vias Rurales,3,-73.05753583,2019-02-24,LOS SANTOS,2,3683
3684,24267110,10.83244234,Febrero,CHOQUE,TRANSITAR SIN LUCES,POLICIA DE TRANSITO RURAL,0,MAGDALENA,Via Nacional - Paso Urbano,2,-74.12137053,2019-02-23,ZONA BANANERA,2,3684
3685,24267144,3.44172577,Febrero,CHOQUE,OTRA.,POR INFORMACION POLICIVA,0,VALLE,Via urbana,1,-76.49752986,2019-02-23,CALI (CT),1,3685
3686,24267164,5.29710289,Febrero,-,-,POR INFORMACION POLICIVA,1,CALDAS,Via urbana,1,-75.56157691,2019-02-23,MARULANDA,0,3686
3687,24267221,5.16367289,Febrero,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO RURAL,0,CUNDINAMARCA,Via Nacional,1,-73.65254185,2019-02-23,CHOCONTÁ,1,3687
3688,24267253,1.71403585,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,HUILA,Via urbana,1,-76.02404662,2019-02-16,ACEVEDO,0,3688
3689,24267264,4.57556818,Febrero,ATROPELLO,SEMÁFORO EN ROJO,POLICIA DE TRANSITO URBANO,1,CUNDINAMARCA,Via urbana,1,-74.12117388,2019-02-23,BOGOTÁ D.C. (CT),0,3689
3690,24267292,4.26549127,Enero,VOLCAMIENTO,SUPERFICIE LISA,POR INFORMACION POLICIVA,0,VALLE,Via urbana,1,-75.93245,2019-01-29,SEVILLA,1,3690
3691,24267295,3.44111899,Febrero,ATROPELLO,"EMBRIAGUEZ O SUSTANCIAS ALUCINOGENAS
",POLICIA DE TRANSITO RURAL,0,META,Vias Rurales,2,-73.75738638,2019-02-23,GRANADA,2,3691
3692,24267409,4.09730041,Febrero,CHOQUE,CRUZAR SIN OBSERVAR,POR INFORMACION POLICIVA,0,VALLE,Via urbana,1,-76.20119886,2019-02-23,TULUÁ,1,3692
3693,24267435,4.67098076,Febrero,ATROPELLO,OTRA.,POLICIA DE TRANSITO URBANO,1,CUNDINAMARCA,Via urbana,1,-74.15205092,2019-02-24,BOGOTÁ D.C. (CT),0,3693
3694,24267483,11.30873916,Febrero,CHOQUE,NO HACER USO DE SEÑALES REFLECTIVAS O LUMINOSASS.,POLICIA DE TRANSITO RURAL,0,GUAJIRA,Vias Rurales,1,-72.89891612,2019-02-23,RIOHACHA (CT),1,3694
3695,24267485,7.13106224,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.11016194,2019-02-19,BUCARAMANGA (CT),1,3695
3696,24267511,4.4350093,Enero,ATROPELLO,OTRA.,POR FISCALIA / CRUCE SPOA-SIEDCO,0,TOLIMA,Via urbana,1,-75.23278376,2019-01-30,IBAGUÉ (CT),1,3696
3697,24267523,7.1142894,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.11070911,2019-02-14,BUCARAMANGA (CT),1,3697
3698,24267535,6.31566618,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,1,SANTANDER,Via urbana,1,-73.95075522,2019-02-09,CIMITARRA,0,3698
3699,24267540,9.31529069,Febrero,CHOQUE,IMPERICIA EN EL MANEJO,POLICIA DE TRANSITO URBANO,0,SUCRE,Via urbana,4,-75.38984616,2019-02-23,SINCELEJO (CT),4,3699
3700,24267564,4.61890122,Febrero,ATROPELLO,TRANSITAR POR LA CALZADA,POLICIA DE TRANSITO URBANO,0,CUNDINAMARCA,Via urbana,2,-74.12592915,2019-02-22,BOGOTÁ D.C. (CT),2,3700
3701,24267582,7.91004256,Febrero,CHOQUE,NO RESPETAR PRELACIÓN.,POLICIA DE TRANSITO URBANO,0,NORTE DE SANTANDER,Via urbana,1,-72.50062386,2019-02-20,CÚCUTA (CT),1,3701
3702,24267625,7.11392743,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.12090151,2019-02-15,BUCARAMANGA (CT),1,3702
3703,24267634,3.53663783,Febrero,VOLCAMIENTO,FRENAR BRUSCAMENTE.,POR INFORMACION POLICIVA,0,VALLE,Via urbana,2,-76.29899227,2019-02-23,PALMIRA,2,3703
3704,24267701,4.4465162,Enero,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POR FISCALIA / CRUCE SPOA-SIEDCO,0,TOLIMA,Via urbana,1,-75.18605536,2019-01-30,IBAGUÉ (CT),1,3704
3705,24267738,7.12924712,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.12203876,2019-02-06,BUCARAMANGA (CT),1,3705
3706,24267779,7.13128048,Febrero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,SANTANDER,Via urbana,1,-73.13120119,2019-02-20,BUCARAMANGA (CT),1,3706
3707,24267787,4.64525965,Febrero,CHOQUE,NO MANTENER DISTANCIA DE SEGURIDAD,POLICIA DE TRANSITO URBANO,0,CUNDINAMARCA,Via urbana,2,-74.13177621,2019-02-22,BOGOTÁ D.C. (CT),2,3707
3708,24267834,3.46749276,Enero,-,-,POR FISCALIA / CRUCE SPOA-SIEDCO,0,VALLE,Via urbana,1,-76.49537055,2019-01-30,CALI (CT),1,3708
